Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales,Customer_Name,Gender,Age,City,Loyalty_Status,Product_Name,Category,Brand,Price,Supplier,Month,Year,Day
O008966,2025-05-22,C00322,P0192,Marketplace,5,7661,38305,Michael Martinez,Female,29,Hyderabad,Platinum,Suddenly Beaut,Beauty,Adidas,7661,Moss-Ware,5,2025,Thursday
O008967,2025-06-02,C00443,P0169,Mobile App,3,4373,13119,Charles Henderson,Female,20,Mumbai,Platinum,Past Beaut,Beauty,Apple,4373,Ray PLC,6,2025,Monday
O008968,2025-03-15,C00244,P0197,Online,3,3785,11355,Taylor Romero,Male,50,Chennai,Platinum,Movement Electronic,Electronics,H&M,3785,Welch LLC,3,2025,Saturday
O008969,2025-02-07,C00992,P0008,Mobile App,3,3811,11433,Matthew Olson,Male,45,Hyderabad,Platinum,Rock Clothin,Clothing,H&M,3811,"Rowland, Robinson and Bryant",2,2025,Friday
O008970,2026-03-23,C00160,P0044,Marketplace,3,2704,8112,Gregory Simmons,Female,46,Kolkata,Platinum,Those Electronic,Electronics,Adidas,2704,"Green, Collier and Hester",3,2026,Monday
O008971,2025-07-07,C00339,P0127,Mobile App,5,11068,55340,Barbara Hudson,Male,49,Hyderabad,Gold,Above Beaut,Beauty,Sony,11068,"Adams, Obrien and Garcia",7,2025,Monday
O008972,2026-02-08,C00071,P0127,Marketplace,1,11068,11068,Justin Harvey,Male,34,Bangalore,Silver,Above Beaut,Beauty,Sony,11068,"Adams, Obrien and Garcia",2,2026,Sunday
O008973,2025-11-03,C00704,P0196,Mobile App,4,14825,59300,Jeremy Page,Male,46,Mumbai,Platinum,Trial Sport,Sports,Nike,14825,Hunter Group,11,2025,Monday
O008974,2025-03-05,C00915,P0196,Mobile App,1,14825,14825,Maria Graham,Female,35,Mumbai,Platinum,Trial Sport,Sports,Nike,14825,Hunter Group,3,2025,Wednesday
O008975,2026-04-26,C00045,P0097,Store,4,1728,6912,Monica Ochoa,Female,38,Delhi,Silver,Give Sport,Sports,Nike,1728,Henderson and Sons,4,2026,Sunday
O008976,2025-03-15,C00777,P0109,Mobile App,4,14148,56592,Eric Kelly,Male,31,Mumbai,Silver,Join Beaut,Beauty,Adidas,14148,Holt-Miller,3,2025,Saturday
O008977,2026-04-10,C00516,P0012,Online,2,12709,25418,Jonathan Watson,Female,21,Mumbai,Platinum,Increase Clothin,Clothing,Apple,12709,Ramirez-Watts,4,2026,Friday
O008978,2025-12-08,C00079,P0015,Marketplace,3,13423,40269,Tamara Keith,Male,31,Hyderabad,Silver,Garden Footwea,Footwear,Sony,13423,Morris and Sons,12,2025,Monday
O008979,2026-03-01,C00651,P0124,Marketplace,1,7379,7379,Misty Allen,Female,26,Delhi,Gold,Drop Footwea,Footwear,Samsung,7379,Clarke PLC,3,2026,Sunday
O008980,2025-12-25,C00872,P0062,Marketplace,3,14596,43788,Isaac Perkins,Male,42,Chennai,Gold,Meet Electronic,Electronics,Puma,14596,Miller LLC,12,2025,Thursday
O008981,2025-02-24,C00424,P0011,Online,2,4752,9504,Kathleen Bradshaw,Male,56,Bangalore,Gold,Try Hom,Home,Puma,4752,Hall PLC,2,2025,Monday
O008982,2025-01-07,C00765,P0057,Marketplace,3,13989,41967,Kristin Reed,Male,50,Delhi,Platinum,Task Sport,Sports,Sony,13989,Diaz-Murray,1,2025,Tuesday
O008983,2025-03-07,C00822,P0151,Online,5,14641,73205,Mr. Arthur Dean,Female,29,Hyderabad,Platinum,Out Clothin,Clothing,Samsung,14641,"Miller, Collins and Lewis",3,2025,Friday
O008984,2025-06-29,C00493,P0099,Mobile App,3,3702,11106,Christine Hanson,Male,22,Bangalore,Silver,Traditional Hom,Home,Zara,3702,"Soto, Robertson and Newman",6,2025,Sunday
O008985,2025-06-26,C00296,P0046,Store,4,9971,39884,Andrea Fox,Female,46,Delhi,Platinum,Happy Sport,Sports,H&M,9971,Singleton-Yates,6,2025,Thursday
O008986,2025-12-31,C00944,P0184,Store,5,11269,56345,Carol Harper,Male,19,Hyderabad,Silver,Support Hom,Home,Zara,11269,"Crawford, Rich and Ballard",12,2025,Wednesday
O008987,2026-01-22,C00410,P0033,Marketplace,5,6772,33860,Cathy Johnson,Male,42,Chennai,Gold,Program Electronic,Electronics,Puma,6772,Lee-Patterson,1,2026,Thursday
O008988,2025-06-23,C00943,P0176,Online,5,9283,46415,Leonard Love,Male,41,Kolkata,Gold,Clearly Hom,Home,Sony,9283,Dunn-Callahan,6,2025,Monday
O008989,2025-08-05,C00930,P0091,Marketplace,1,3339,3339,Kirsten Lopez,Male,48,Kolkata,Platinum,Campaign Electronic,Electronics,Apple,3339,"Joyce, Santos and Smith",8,2025,Tuesday
O008990,2025-02-05,C00356,P0134,Mobile App,5,14062,70310,Samantha Brown,Female,43,Mumbai,Platinum,Kid Hom,Home,Sony,14062,Buchanan-Beck,2,2025,Wednesday
O008991,2025-02-26,C00710,P0191,Mobile App,4,7984,31936,Jennifer Coleman,Male,35,Hyderabad,Silver,But Electronic,Electronics,Apple,7984,"Smith, Hughes and Gonzalez",2,2025,Wednesday
O008992,2025-12-13,C00427,P0094,Online,4,14527,58108,Jasmine Dunn,Female,27,Hyderabad,Silver,Show Hom,Home,Apple,14527,Durham Ltd,12,2025,Saturday
O008993,2025-10-14,C00597,P0108,Mobile App,4,1131,4524,Erica White,Female,24,Delhi,Gold,Loss Beaut,Beauty,Samsung,1131,"Bell, Christian and Jarvis",10,2025,Tuesday
O008994,2025-05-03,C00431,P0012,Store,5,12709,63545,Thomas Lewis,Male,44,Chennai,Platinum,Increase Clothin,Clothing,Apple,12709,Ramirez-Watts,5,2025,Saturday
O008995,2025-07-28,C00655,P0100,Online,3,2897,8691,Denise Robinson,Female,44,Hyderabad,Gold,Fall Hom,Home,Nike,2897,Melton PLC,7,2025,Monday
O008996,2026-03-28,C00380,P0088,Mobile App,5,11232,56160,Rachel Kelly,Female,26,Hyderabad,Gold,Score Sport,Sports,Nike,11232,"Wise, Taylor and Callahan",3,2026,Saturday
O008997,2025-03-01,C00885,P0031,Online,4,11416,45664,Kevin Roberts MD,Female,37,Mumbai,Gold,Magazine Sport,Sports,Apple,11416,Perez-Osborne,3,2025,Saturday
O008998,2025-10-28,C00343,P0057,Marketplace,2,13989,27978,Tammy Fields,Male,23,Mumbai,Platinum,Task Sport,Sports,Sony,13989,Diaz-Murray,10,2025,Tuesday
O008999,2025-03-09,C00268,P0049,Mobile App,2,11345,22690,Ashley Shaw,Male,57,Chennai,Platinum,Guess Footwea,Footwear,Nike,11345,Bates Inc,3,2025,Sunday
O009000,2025-03-18,C00383,P0020,Marketplace,5,950,4750,Patrick Palmer,Female,54,Kolkata,Silver,Cold Clothin,Clothing,Adidas,950,Watson Inc,3,2025,Tuesday
O009001,2025-02-04,C00608,P0156,Store,4,3844,15376,Robert Trevino,Female,31,Bangalore,Gold,Appear Electronic,Electronics,Zara,3844,"Strickland, Kelly and Lewis",2,2025,Tuesday
O009002,2025-11-25,C00727,P0021,Marketplace,2,12865,25730,Theresa Copeland,Male,50,Delhi,Silver,Whose Sport,Sports,Apple,12865,Mcbride-Hall,11,2025,Tuesday
O009003,2026-03-09,C00757,P0146,Mobile App,4,14927,59708,Malik Moore,Male,27,Kolkata,Gold,Employee Footwea,Footwear,Nike,14927,James and Sons,3,2026,Monday
O009004,2025-10-24,C00498,P0143,Mobile App,4,9743,38972,John Miller,Male,52,Bangalore,Platinum,Same Electronic,Electronics,Puma,9743,"Jones, Miller and Cantrell",10,2025,Friday
O009005,2025-10-20,C00772,P0135,Marketplace,4,10592,42368,Harold Anderson,Male,28,Bangalore,Gold,Size Electronic,Electronics,Adidas,10592,"Johnson, Ross and Barrera",10,2025,Monday
O009006,2025-02-13,C00586,P0190,Marketplace,2,600,1200,Amy Smith,Female,24,Kolkata,Silver,Behind Clothin,Clothing,Samsung,600,Scott PLC,2,2025,Thursday
O009007,2025-06-27,C00166,P0058,Marketplace,1,2704,2704,James Wallace,Male,27,Delhi,Platinum,Nearly Sport,Sports,Apple,2704,Johnston-Holden,6,2025,Friday
O009008,2025-05-14,C00726,P0161,Store,1,5953,5953,Allison Nelson,Male,35,Kolkata,Gold,Perform Electronic,Electronics,Sony,5953,"Mclean, Smith and Whitehead",5,2025,Wednesday
O009009,2026-03-25,C00851,P0100,Store,5,2897,14485,Misty Price,Male,45,Kolkata,Gold,Fall Hom,Home,Nike,2897,Melton PLC,3,2026,Wednesday
O009010,2026-02-21,C00577,P0047,Online,3,6452,19356,John Johnson,Female,53,Bangalore,Gold,Deep Electronic,Electronics,H&M,6452,"Walker, Peterson and Smith",2,2026,Saturday
O009011,2025-03-10,C00241,P0109,Online,3,14148,42444,Timothy Odonnell,Male,26,Mumbai,Gold,Join Beaut,Beauty,Adidas,14148,Holt-Miller,3,2025,Monday
O009012,2025-09-05,C00289,P0031,Marketplace,2,11416,22832,Jason Bennett,Male,32,Delhi,Silver,Magazine Sport,Sports,Apple,11416,Perez-Osborne,9,2025,Friday
O009013,2025-02-26,C00500,P0151,Marketplace,1,14641,14641,Mathew Moore,Female,47,Hyderabad,Platinum,Out Clothin,Clothing,Samsung,14641,"Miller, Collins and Lewis",2,2025,Wednesday
O009014,2026-01-21,C00621,P0053,Online,1,2791,2791,Ernest Salazar,Female,55,Hyderabad,Platinum,Mouth Footwea,Footwear,H&M,2791,Jimenez LLC,1,2026,Wednesday
O009015,2026-03-18,C00436,P0147,Store,5,11374,56870,Kathy Gomez,Female,59,Hyderabad,Gold,Wall Footwea,Footwear,Apple,11374,"Estes, Gonzalez and Park",3,2026,Wednesday
O009016,2026-03-05,C00537,P0120,Mobile App,1,1400,1400,Patrick Davidson,Male,27,Kolkata,Gold,Visit Hom,Home,Adidas,1400,"White, Dillon and Romero",3,2026,Thursday
O009017,2025-04-26,C00832,P0171,Marketplace,3,6167,18501,Amy Thomas,Female,46,Kolkata,Gold,Former Beaut,Beauty,Apple,6167,"Haley, Brown and Allen",4,2025,Saturday
O009018,2026-02-08,C00154,P0002,Store,4,4212,16848,Nicole Gross,Female,35,Kolkata,Platinum,Fast Sport,Sports,Sony,4212,Crawford-Medina,2,2026,Sunday
O009019,2025-07-31,C00194,P0050,Mobile App,1,11369,11369,Dr. Melinda Taylor,Male,26,Kolkata,Gold,Particularly Sport,Sports,Adidas,11369,"Brown, Harris and Lopez",7,2025,Thursday
O009020,2025-04-16,C00657,P0107,Mobile App,4,8438,33752,Eric Jones,Male,54,Kolkata,Silver,Interview Beaut,Beauty,Zara,8438,"Benson, Jimenez and Chang",4,2025,Wednesday
O009021,2025-07-11,C00401,P0126,Mobile App,4,11142,44568,Raven Floyd,Male,23,Bangalore,Platinum,Religious Sport,Sports,Nike,11142,"Harris, Grant and Blair",7,2025,Friday
O009022,2025-09-24,C00317,P0043,Online,5,12582,62910,Lance Fernandez,Female,58,Chennai,Gold,Grow Hom,Home,Adidas,12582,Wilson-Palmer,9,2025,Wednesday
O009023,2026-03-27,C00009,P0001,Online,3,609,1827,Joseph Brown,Male,32,Bangalore,Platinum,Majority Sport,Sports,Adidas,609,Paul PLC,3,2026,Friday
O009024,2025-08-29,C00209,P0056,Online,2,14462,28924,Carrie Lam,Male,45,Bangalore,Silver,Foot Clothin,Clothing,Adidas,14462,Smith-Martinez,8,2025,Friday
O009025,2025-06-07,C00786,P0056,Store,2,14462,28924,Charles Galvan,Male,59,Bangalore,Silver,Foot Clothin,Clothing,Adidas,14462,Smith-Martinez,6,2025,Saturday
O009026,2025-06-05,C00886,P0182,Marketplace,4,7243,28972,Robert Holland,Male,32,Delhi,Gold,Style Footwea,Footwear,Apple,7243,Winters-Reid,6,2025,Thursday
O009027,2025-03-07,C00700,P0053,Store,3,2791,8373,William Mitchell,Male,24,Kolkata,Gold,Mouth Footwea,Footwear,H&M,2791,Jimenez LLC,3,2025,Friday
O009028,2025-02-11,C00119,P0088,Store,4,11232,44928,Luke Holmes,Female,50,Mumbai,Silver,Score Sport,Sports,Nike,11232,"Wise, Taylor and Callahan",2,2025,Tuesday
O009029,2026-03-04,C01000,P0004,Online,2,9874,19748,Shane Harris,Female,46,Chennai,Gold,Entire Electronic,Electronics,Adidas,9874,Wall-Peters,3,2026,Wednesday
O009030,2026-03-15,C00845,P0176,Mobile App,4,9283,37132,Matthew Torres,Male,56,Bangalore,Silver,Clearly Hom,Home,Sony,9283,Dunn-Callahan,3,2026,Sunday
O009031,2026-05-10,C00143,P0130,Online,4,4662,18648,Ivan Patterson,Male,29,Kolkata,Platinum,Build Beaut,Beauty,Samsung,4662,Berry and Sons,5,2026,Sunday
O009032,2025-04-13,C00941,P0144,Online,3,7241,21723,Kathy Bishop,Female,43,Bangalore,Gold,Move Beaut,Beauty,Samsung,7241,"Garcia, Baker and Garcia",4,2025,Sunday
O009033,2025-02-18,C00672,P0182,Store,1,7243,7243,John Gonzalez,Female,50,Hyderabad,Silver,Style Footwea,Footwear,Apple,7243,Winters-Reid,2,2025,Tuesday
O009034,2025-08-27,C00497,P0129,Online,1,12363,12363,Kyle Stevenson,Male,59,Mumbai,Silver,Agency Electronic,Electronics,Adidas,12363,"Edwards, Bailey and Martin",8,2025,Wednesday
O009035,2025-08-06,C00395,P0054,Marketplace,4,12030,48120,Richard Brooks,Male,35,Bangalore,Silver,Three Hom,Home,Nike,12030,Todd-Wagner,8,2025,Wednesday
O009036,2025-11-30,C00738,P0059,Mobile App,4,9037,36148,Ryan Walton,Female,35,Chennai,Silver,Simple Footwea,Footwear,Samsung,9037,"Gonzalez, Bates and Ross",11,2025,Sunday
O009037,2025-09-17,C00076,P0123,Store,2,6254,12508,Alyssa Hernandez,Male,51,Bangalore,Gold,Line Electronic,Electronics,Apple,6254,"Pittman, Newman and Knox",9,2025,Wednesday
O009038,2026-05-03,C00870,P0041,Mobile App,4,6130,24520,Linda Gomez,Female,30,Hyderabad,Silver,Any Beaut,Beauty,H&M,6130,Thomas and Sons,5,2026,Sunday
O009039,2025-05-24,C00345,P0149,Online,5,10368,51840,April Thornton,Female,28,Hyderabad,Gold,Society Beaut,Beauty,H&M,10368,Jackson-Cowan,5,2025,Saturday
O009040,2026-05-16,C00701,P0050,Marketplace,2,11369,22738,Misty Barnes,Female,37,Delhi,Gold,Particularly Sport,Sports,Adidas,11369,"Brown, Harris and Lopez",5,2026,Saturday
O009041,2026-01-03,C00178,P0157,Mobile App,1,5928,5928,Aaron Riley,Male,42,Bangalore,Gold,These Clothin,Clothing,Zara,5928,"Chambers, Lynch and Browning",1,2026,Saturday
O009042,2025-09-09,C00370,P0008,Store,2,3811,7622,Alexis Donovan,Male,22,Mumbai,Gold,Rock Clothin,Clothing,H&M,3811,"Rowland, Robinson and Bryant",9,2025,Tuesday
O009043,2025-12-08,C00761,P0089,Online,2,1193,2386,John Wheeler,Male,44,Bangalore,Silver,Alone Sport,Sports,Adidas,1193,Greene Group,12,2025,Monday
O009044,2025-03-21,C00728,P0169,Mobile App,2,4373,8746,Tara Horne,Female,43,Chennai,Platinum,Past Beaut,Beauty,Apple,4373,Ray PLC,3,2025,Friday
O009045,2025-03-06,C00866,P0190,Marketplace,3,600,1800,Thomas Burns,Female,20,Chennai,Platinum,Behind Clothin,Clothing,Samsung,600,Scott PLC,3,2025,Thursday
O009046,2025-08-01,C00463,P0177,Online,3,7088,21264,Hannah Smith,Male,47,Hyderabad,Gold,Stand Clothin,Clothing,Apple,7088,Hoffman and Sons,8,2025,Friday
O009047,2025-01-25,C00833,P0150,Store,3,4078,12234,Todd Adams,Male,33,Hyderabad,Silver,Believe Sport,Sports,Samsung,4078,Smith-Richmond,1,2025,Saturday
O009048,2025-07-26,C00514,P0014,Marketplace,3,6081,18243,Amber Blevins,Male,53,Chennai,Platinum,Far Hom,Home,Adidas,6081,"Russell, Smith and Rosario",7,2025,Saturday
O009049,2025-08-22,C00809,P0143,Online,1,9743,9743,Daniel Anderson,Female,54,Chennai,Silver,Same Electronic,Electronics,Puma,9743,"Jones, Miller and Cantrell",8,2025,Friday
O009050,2025-06-18,C00156,P0033,Mobile App,4,6772,27088,Matthew Green,Female,32,Chennai,Gold,Program Electronic,Electronics,Puma,6772,Lee-Patterson,6,2025,Wednesday
O009051,2026-02-12,C00555,P0160,Online,3,14361,43083,James Reyes,Male,33,Delhi,Platinum,Give Footwea,Footwear,Sony,14361,Maxwell and Sons,2,2026,Thursday
O009052,2025-03-23,C00819,P0129,Store,3,12363,37089,Robert King,Female,55,Kolkata,Gold,Agency Electronic,Electronics,Adidas,12363,"Edwards, Bailey and Martin",3,2025,Sunday
O009053,2026-04-06,C00174,P0130,Online,5,4662,23310,James Lynch,Male,58,Bangalore,Platinum,Build Beaut,Beauty,Samsung,4662,Berry and Sons,4,2026,Monday
O009054,2025-06-17,C00124,P0183,Mobile App,1,7818,7818,Cole Barnett,Male,54,Bangalore,Silver,Fill Beaut,Beauty,Puma,7818,"Foley, Henry and Carr",6,2025,Tuesday
O009055,2025-08-15,C00509,P0151,Marketplace,4,14641,58564,Rachel Ray,Male,21,Delhi,Platinum,Out Clothin,Clothing,Samsung,14641,"Miller, Collins and Lewis",8,2025,Friday
O009056,2025-02-15,C00252,P0069,Marketplace,5,3670,18350,Beth Barnes,Male,45,Chennai,Gold,Glass Beaut,Beauty,H&M,3670,Burgess-Miranda,2,2025,Saturday
O009057,2025-07-29,C00878,P0186,Mobile App,1,10994,10994,Sylvia Terry,Female,52,Mumbai,Gold,Leg Sport,Sports,Samsung,10994,Cobb LLC,7,2025,Tuesday
O009058,2026-03-06,C00355,P0113,Store,4,10347,41388,David Evans,Female,22,Chennai,Silver,Price Beaut,Beauty,Nike,10347,Carter-Nicholson,3,2026,Friday
O009059,2026-05-06,C00138,P0131,Marketplace,2,11957,23914,Philip Williams,Male,46,Delhi,Platinum,Involve Footwea,Footwear,Apple,11957,Cannon PLC,5,2026,Wednesday
O009060,2025-12-02,C00336,P0028,Mobile App,5,8951,44755,Dustin Jones,Female,21,Hyderabad,Gold,Everyone Sport,Sports,Samsung,8951,"Riggs, Gibson and Rhodes",12,2025,Tuesday
O009061,2025-12-08,C00835,P0182,Online,5,7243,36215,Mark Gentry,Male,21,Bangalore,Gold,Style Footwea,Footwear,Apple,7243,Winters-Reid,12,2025,Monday
O009062,2025-06-06,C00576,P0034,Mobile App,5,3656,18280,Michael Cortez,Female,46,Bangalore,Silver,Identify Footwea,Footwear,Adidas,3656,Johnson PLC,6,2025,Friday
O009063,2025-04-08,C00688,P0149,Mobile App,3,10368,31104,Scott Wright,Female,47,Kolkata,Gold,Society Beaut,Beauty,H&M,10368,Jackson-Cowan,4,2025,Tuesday
O009064,2025-08-23,C00492,P0190,Marketplace,3,600,1800,Elizabeth Young,Female,40,Hyderabad,Silver,Behind Clothin,Clothing,Samsung,600,Scott PLC,8,2025,Saturday
O009065,2026-01-05,C00903,P0102,Store,1,4873,4873,James Scott,Male,59,Delhi,Platinum,Author Footwea,Footwear,Zara,4873,Steele-Dominguez,1,2026,Monday
O009066,2026-03-09,C00448,P0139,Mobile App,5,9238,46190,David Wood,Male,33,Kolkata,Platinum,Record Sport,Sports,Zara,9238,"Johnson, Gonzalez and Kemp",3,2026,Monday
O009067,2025-01-09,C00796,P0161,Online,3,5953,17859,Justin Morales,Female,30,Hyderabad,Platinum,Perform Electronic,Electronics,Sony,5953,"Mclean, Smith and Whitehead",1,2025,Thursday
O009068,2026-03-12,C00093,P0182,Mobile App,5,7243,36215,Cindy Flores,Male,45,Hyderabad,Gold,Style Footwea,Footwear,Apple,7243,Winters-Reid,3,2026,Thursday
O009069,2026-01-04,C00410,P0153,Marketplace,3,13018,39054,Cathy Johnson,Male,42,Chennai,Gold,Campaign Sport,Sports,Puma,13018,Davidson and Sons,1,2026,Sunday
O009070,2025-03-14,C00969,P0132,Store,2,11463,22926,Kenneth Miller,Female,33,Kolkata,Silver,Lose Footwea,Footwear,Apple,11463,"Norman, Yates and Clark",3,2025,Friday
O009071,2026-05-07,C00959,P0145,Store,3,5250,15750,William Ryan,Male,53,Mumbai,Gold,Stuff Clothin,Clothing,Nike,5250,"Miller, Andrews and Wright",5,2026,Thursday
O009072,2026-04-18,C00120,P0099,Mobile App,1,3702,3702,Rebecca Newman,Female,37,Chennai,Platinum,Traditional Hom,Home,Zara,3702,"Soto, Robertson and Newman",4,2026,Saturday
O009073,2025-11-23,C00471,P0023,Online,2,6427,12854,Ricky Browning,Female,35,Mumbai,Gold,Every Clothin,Clothing,Adidas,6427,Garcia-Reed,11,2025,Sunday
O009074,2025-02-24,C00576,P0107,Mobile App,4,8438,33752,Michael Cortez,Female,46,Bangalore,Silver,Interview Beaut,Beauty,Zara,8438,"Benson, Jimenez and Chang",2,2025,Monday
O009075,2025-07-29,C00036,P0172,Marketplace,2,11082,22164,Craig Hess,Male,55,Hyderabad,Platinum,Me Hom,Home,Adidas,11082,Conner and Sons,7,2025,Tuesday
O009076,2026-04-25,C00449,P0137,Store,1,12834,12834,Austin Vincent,Male,58,Delhi,Silver,Thousand Electronic,Electronics,Puma,12834,"Walters, Payne and Smith",4,2026,Saturday
O009077,2025-01-15,C00925,P0001,Store,2,609,1218,Joseph Thomas,Male,34,Hyderabad,Platinum,Majority Sport,Sports,Adidas,609,Paul PLC,1,2025,Wednesday
O009078,2025-10-09,C00963,P0163,Online,2,652,1304,Joan Lucas,Male,44,Kolkata,Platinum,Everything Beaut,Beauty,Puma,652,"Cherry, Stark and Riley",10,2025,Thursday
O009079,2025-01-06,C00777,P0018,Marketplace,2,13788,27576,Eric Kelly,Male,31,Mumbai,Silver,Each Beaut,Beauty,Sony,13788,Cardenas PLC,1,2025,Monday
O009080,2025-08-08,C00226,P0102,Marketplace,4,4873,19492,Richard Taylor,Female,39,Mumbai,Silver,Author Footwea,Footwear,Zara,4873,Steele-Dominguez,8,2025,Friday
O009081,2025-04-13,C00663,P0042,Marketplace,1,8548,8548,Traci Powell,Female,24,Hyderabad,Platinum,Sure Clothin,Clothing,Samsung,8548,Cunningham LLC,4,2025,Sunday
O009082,2026-02-01,C00257,P0058,Store,3,2704,8112,Monique Taylor,Male,33,Kolkata,Silver,Nearly Sport,Sports,Apple,2704,Johnston-Holden,2,2026,Sunday
O009083,2025-08-04,C00495,P0097,Online,3,1728,5184,Sara Hanna,Female,41,Bangalore,Gold,Give Sport,Sports,Nike,1728,Henderson and Sons,8,2025,Monday
O009084,2025-10-24,C00645,P0118,Online,1,7691,7691,Kimberly Gonzalez,Male,38,Kolkata,Silver,Suggest Sport,Sports,Sony,7691,"Hooper, Cole and Tucker",10,2025,Friday
O009085,2025-12-04,C00878,P0089,Mobile App,4,1193,4772,Sylvia Terry,Female,52,Mumbai,Gold,Alone Sport,Sports,Adidas,1193,Greene Group,12,2025,Thursday
O009086,2026-03-06,C00883,P0126,Store,3,11142,33426,Emma Holt,Male,21,Hyderabad,Gold,Religious Sport,Sports,Nike,11142,"Harris, Grant and Blair",3,2026,Friday
O009087,2025-09-08,C00490,P0151,Online,4,14641,58564,James Peterson,Female,34,Kolkata,Platinum,Out Clothin,Clothing,Samsung,14641,"Miller, Collins and Lewis",9,2025,Monday
O009088,2025-07-20,C00839,P0082,Marketplace,3,9034,27102,Steven Martin,Male,28,Bangalore,Silver,Represent Hom,Home,Apple,9034,Arias-Cherry,7,2025,Sunday
O009089,2025-05-05,C00078,P0052,Marketplace,5,2027,10135,Michael Hudson,Female,54,Chennai,Silver,Series Sport,Sports,Puma,2027,"Wells, Campbell and Morgan",5,2025,Monday
O009090,2025-01-03,C00605,P0065,Mobile App,5,13569,67845,Heather Gates,Female,35,Bangalore,Gold,Almost Sport,Sports,Zara,13569,Cisneros LLC,1,2025,Friday
O009091,2026-04-03,C00563,P0070,Marketplace,4,11880,47520,Michael Burgess,Female,54,Kolkata,Platinum,Service Beaut,Beauty,Apple,11880,Fletcher-Mann,4,2026,Friday
O009092,2026-01-03,C00677,P0192,Online,2,7661,15322,Caroline Hayes,Female,58,Bangalore,Gold,Suddenly Beaut,Beauty,Adidas,7661,Moss-Ware,1,2026,Saturday
O009093,2025-09-22,C00992,P0194,Marketplace,3,8299,24897,Matthew Olson,Male,45,Hyderabad,Platinum,American Sport,Sports,H&M,8299,Harris-Smith,9,2025,Monday
O009094,2025-01-30,C00871,P0137,Store,1,12834,12834,Steven Conner,Female,38,Hyderabad,Silver,Thousand Electronic,Electronics,Puma,12834,"Walters, Payne and Smith",1,2025,Thursday
O009095,2025-02-18,C00140,P0085,Store,2,10996,21992,Michelle Obrien,Male,36,Mumbai,Gold,Friend Electronic,Electronics,Adidas,10996,Barton PLC,2,2025,Tuesday
O009096,2025-03-07,C00324,P0109,Mobile App,4,14148,56592,Marissa Parks,Male,42,Bangalore,Silver,Join Beaut,Beauty,Adidas,14148,Holt-Miller,3,2025,Friday
O009097,2026-04-04,C00050,P0127,Online,5,11068,55340,Carolyn Skinner,Female,53,Kolkata,Platinum,Above Beaut,Beauty,Sony,11068,"Adams, Obrien and Garcia",4,2026,Saturday
O009098,2025-09-22,C00053,P0145,Mobile App,3,5250,15750,Kaitlyn Villa,Female,59,Hyderabad,Gold,Stuff Clothin,Clothing,Nike,5250,"Miller, Andrews and Wright",9,2025,Monday
O009099,2026-02-04,C00301,P0004,Marketplace,1,9874,9874,Angel Carpenter,Male,34,Kolkata,Platinum,Entire Electronic,Electronics,Adidas,9874,Wall-Peters,2,2026,Wednesday
O009100,2025-11-08,C00807,P0032,Marketplace,3,3952,11856,Larry Charles,Male,29,Delhi,Platinum,Military Footwea,Footwear,Nike,3952,Patton and Sons,11,2025,Saturday
O009101,2025-01-21,C00027,P0197,Online,1,3785,3785,Brenda Sanders,Male,40,Delhi,Platinum,Movement Electronic,Electronics,H&M,3785,Welch LLC,1,2025,Tuesday
O009102,2026-05-10,C00911,P0149,Online,1,10368,10368,Frances Castro,Male,18,Chennai,Platinum,Society Beaut,Beauty,H&M,10368,Jackson-Cowan,5,2026,Sunday
O009103,2025-09-23,C00519,P0116,Mobile App,2,4110,8220,Gary Walker,Female,29,Chennai,Gold,Coach Clothin,Clothing,Puma,4110,"Rojas, Mason and Martinez",9,2025,Tuesday
O009104,2025-08-14,C00940,P0066,Store,4,2303,9212,Kayla Williams,Male,26,Chennai,Gold,Arm Electronic,Electronics,Samsung,2303,"Lopez, Compton and Turner",8,2025,Thursday
O009105,2026-01-08,C00509,P0162,Mobile App,3,11333,33999,Rachel Ray,Male,21,Delhi,Platinum,Answer Sport,Sports,H&M,11333,Randall-Livingston,1,2026,Thursday
O009106,2026-01-21,C00587,P0063,Store,4,1149,4596,Megan Johnston,Female,53,Kolkata,Platinum,Learn Footwea,Footwear,Apple,1149,Hall Group,1,2026,Wednesday
O009107,2025-10-11,C00619,P0147,Mobile App,1,11374,11374,Jay Richardson,Male,24,Mumbai,Silver,Wall Footwea,Footwear,Apple,11374,"Estes, Gonzalez and Park",10,2025,Saturday
O009108,2025-02-24,C00589,P0027,Mobile App,2,10180,20360,Sue Gardner,Female,42,Kolkata,Platinum,Interest Footwea,Footwear,Adidas,10180,"Lynch, Collins and Fowler",2,2025,Monday
O009109,2025-09-12,C00070,P0148,Store,4,5994,23976,Jeffrey Long,Female,46,Mumbai,Silver,Front Clothin,Clothing,Adidas,5994,Byrd-Morton,9,2025,Friday
O009110,2025-04-13,C00983,P0037,Online,1,2540,2540,Jacob Malone,Male,26,Hyderabad,Platinum,Read Sport,Sports,Zara,2540,Patrick-Dawson,4,2025,Sunday
O009111,2025-03-06,C00955,P0090,Mobile App,3,13316,39948,Brandon Garcia,Male,42,Hyderabad,Gold,Choice Hom,Home,Puma,13316,"Beltran, Bailey and Young",3,2025,Thursday
